A0,A0.35_Verb,A1,A2,Polarity,RelatedSentence
The appearance,offer.01,a second chance,,Affirmative,The appearance offered Christie a second chance to impress deep - pocketed Jewish donors after stumbling in a recent speech to the Republican Jewish Coalition . 
"Christie , a Catholic",impress.01,pocketed Jewish donors,,Affirmative,The appearance offered Christie a second chance to impress deep - pocketed Jewish donors after stumbling in a recent speech to the Republican Jewish Coalition . 
event,feature.01,Gov. Rick Perry of Texas,,Affirmative,"Sunday 's event also featured Gov. Rick Perry of Texas , Sen. Cory Booker of New Jersey and major political donor Sheldon Adelson . "
"Christie , a Catholic",talk.01,about,,Affirmative,Christie did not talk about his own presidential prospects in a speech that offered aggressive rhetoric but few specifics . 
a speech,offer.01,aggressive rhetoric but,,Affirmative,Christie did not talk about his own presidential prospects in a speech that offered aggressive rhetoric but few specifics . 
"Christie , a Catholic",mention.01,Israel 's,,Affirmative,"He did n't mention Israel , but insisted that America 's leaders must send clear and consistent signals to those nations it supports and those it does n't while promoting America 's values . "
"Christie , a Catholic",insist.01,leaders must send,,Affirmative,"He did n't mention Israel , but insisted that America 's leaders must send clear and consistent signals to those nations it supports and those it does n't while promoting America 's values . "
leaders,send.01,signals,to,Affirmative,"He did n't mention Israel , but insisted that America 's leaders must send clear and consistent signals to those nations it supports and those it does n't while promoting America 's values . "
America 's,while.01,promoting,,Affirmative,"He did n't mention Israel , but insisted that America 's leaders must send clear and consistent signals to those nations it supports and those it does n't while promoting America 's values . "
America 's,promote.02,values,,Affirmative,"He did n't mention Israel , but insisted that America 's leaders must send clear and consistent signals to those nations it supports and those it does n't while promoting America 's values . "
"Adelson ,",figure.02,to play,,Affirmative,"Christie was seated at the same table as Adelson , who figures to play a prominent role in the selection of the next Republican presidential nominee . "
"Adelson ,",play.01,a prominent role in,,Affirmative,"Christie was seated at the same table as Adelson , who figures to play a prominent role in the selection of the next Republican presidential nominee . "
major political donor Sheldon Adelson,meet.03,with Christie and,,Affirmative,"At a Las Vegas gathering of the Republican Jewish Coalition in late March , Adelson met with Christie and several other possible Republican contenders : former Florida Gov. Jeb Bush , Ohio Gov. John Kasich and Wisconsin Gov. Scott Walker . "
"Christie ,",say.01,he was overwhelmed by displays of,,Affirmative,"At the time , Christie , a Catholic , said he was overwhelmed by displays of religious tolerance during a recent trip to Jerusalem . "
"Christie , a Catholic",take.01,a helicopter ride from,,Affirmative,I took a helicopter ride from occupied territories across ... 
Israel,face.01,the military risk,,Affirmative,"and just felt , personally , how extraordinary that was to understand the military risk that Israel faces every day , Christie said . "
Christie,say.01,"and just felt , personally ,",,Affirmative,"and just felt , personally , how extraordinary that was to understand the military risk that Israel faces every day , Christie said . "
The comment about,draw.02,sharp criticism,from some in,Affirmative,The comment about occupied territories drew sharp criticism from some in the audience . 
The Israeli government and by extension,consider.01,the West Bank and,,Affirmative,The Israeli government and by extension most of Israel 's supporters in the U.S. do n't consider the West Bank and East Jerusalem to be occupied territory . 
Christie,meet.03,with Adelson,,Affirmative,"After the speech , Christie met privately with Adelson to explain that he misspoke . "
Christie,explain.01,that he misspoke,,Affirmative,"After the speech , Christie met privately with Adelson to explain that he misspoke . "
Adelson,donate.01,more than $ 90 million,to,Affirmative,Adelson donated more than $ 90 million to Republican candidates and their allies in the 2012 election . 
you,have.03,an account created within,,Affirmative,It appears that you already have an account created within our VIP network of sites on . 
we,need.01,to verify,,Affirmative,"To keep your points and personal information safe , we need to verify that it 's really you . "
we,verify.01,that it 's really you,,Affirmative,"To keep your points and personal information safe , we need to verify that it 's really you . "
you,confirm.01,your password,,Affirmative,"When you have confirmed your password , you will be able to log in through Facebook on both sites . "
you,log.01,on,,Affirmative,"When you have confirmed your password , you will be able to log in through Facebook on both sites . "
us,provide.01,a better experience,you,Affirmative,Please fill out the information below to help us provide you a better experience . 
